,name,pLDDT_full,pLDDT_inpaint,linker_start,linker_end
4828,hit6_swap_281_0,0.8451585,0.63633364,60,69
4829,CSM8_swap_1010_0,0.81777245,0.5371007,55,66
4830,hit6_swap_887_0,0.8505349,0.5708373,58,74
4831,hit6_swap_66_0,0.85571885,0.50547636,58,70
4832,CSM8_swap_226_0,0.7996713,0.5258394,63,78
4833,CSM8_reloop_1023_0,0.87260544,0.70445156,61,79
4834,CSM8_swap_725_0,0.83259344,0.62274396,65,75
4835,CSM8_reloop_510_0,0.835055,0.62080044,63,74
4836,hit6_reloop_1090_0,0.8588226,0.67115164,65,78
4837,hit6_normal_27_0,0.89574885,0.48059353,58,66
4838,hit6_reloop_236_0,0.8456609,0.60672355,64,85
4839,hit6_reloop_735_0,0.79811543,0.50895333,65,76
4840,CSM8_normal_22_0,0.8906411,0.5531323,58,71
4841,hit6_swap_744_0,0.86267924,0.60679126,63,73
4842,hit6_reloop_1056_0,0.86322486,0.5609764,56,67
4843,hit6_swap_841_0,0.8253577,0.5134162,60,72
4844,CSM8_reloop_1018_0,0.81087816,0.6202975,63,78
4845,hit6_reloop_830_0,0.8183562,0.65973145,68,89
4846,hit6_reloop_411_0,0.83130515,0.62436765,64,78
4847,hit6_swap_460_0,0.82099956,0.63066626,67,78
4848,hit6_swap_163_0,0.81628776,0.58709025,60,70
4849,hit6_reloop_112_0,0.8204867,0.6203837,62,83
4850,hit6_reloop_1372_0,0.8324092,0.58754617,65,81
4851,CSM8_swap_139_0,0.85076195,0.6381264,58,68
4852,CSM8_reloop_1353_0,0.80120194,0.6301305,64,84
4853,CSM8_swap_455_0,0.8043472,0.58354735,58,77
4854,CSM8_reloop_660_0,0.8288751,0.6345359,59,76
4855,CSM8_reloop_363_0,0.82633615,0.6355136,64,76
4856,CSM8_swap_156_0,0.8072886,0.5602402,64,74
4857,CSM8_reloop_965_0,0.81535447,0.56606,63,83
4858,hit6_reloop_180_0,0.8325682,0.6919262,61,73
4859,hit6_swap_1398_0,0.8316803,0.6131683,59,70
4860,CSM8_swap_1360_0,0.80654645,0.5732872,61,79
4861,CSM8_reloop_998_0,0.83899796,0.6903687,67,79
4862,hit6_swap_1365_0,0.8181589,0.57677734,64,73
4863,CSM8_swap_24_0,0.7949361,0.59311706,58,76
4864,hit6_reloop_483_0,0.83819306,0.5270616,64,75
4865,hit6_reloop_1039_0,0.8385453,0.5889795,58,76
4866,hit6_swap_32_0,0.86867464,0.59287685,64,74
4867,CSM8_swap_272_0,0.7988536,0.53430307,60,75
4868,CSM8_swap_771_0,0.8029102,0.51815933,63,76
4869,CSM8_reloop_1077_0,0.8371693,0.6419852,58,73
4870,CSM8_reloop_544_0,0.8001923,0.5208719,59,79
4871,hit6_swap_228_0,0.8215985,0.6480368,64,81
4872,hit6_normal_48_0,0.8657662,0.55385166,58,76
4873,CSM8_swap_889_0,0.7895799,0.55669296,64,80
4874,hit6_reloop_259_0,0.80870825,0.5827794,57,77
4875,hit6_swap_1041_0,0.8249792,0.5993403,60,79
4876,CSM8_swap_1044_0,0.8111351,0.5054791,64,79
4877,CSM8_swap_874_0,0.7906492,0.5822722,68,83
4878,CSM8_swap_1263_0,0.8502567,0.6351597,60,77
4879,CSM8_reloop_866_0,0.83449805,0.6694161,56,70
4880,hit6_reloop_580_0,0.81149775,0.6329248,70,85
4881,hit6_swap_1266_0,0.83284414,0.64842945,63,75
4882,CSM8_reloop_763_0,0.79668534,0.5756916,60,78
4883,CSM8_swap_556_0,0.84529454,0.70565337,64,75
4884,CSM8_reloop_1250_0,0.80312574,0.5648294,57,76
4885,CSM8_reloop_260_0,0.83839655,0.70730484,67,83
4886,hit6_reloop_93_0,0.8567857,0.59484595,65,78
4887,hit6_swap_1142_0,0.839565,0.6280989,60,72
4888,CSM8_swap_1444_0,0.85053515,0.6316228,60,73
4889,CSM8_swap_977_0,0.80301684,0.61112106,58,76
4890,CSM8_reloop_96_0,0.8383412,0.66474354,59,74
4891,CSM8_swap_1147_0,0.82463175,0.70702845,64,75
4892,hit6_swap_628_0,0.82625496,0.53913444,56,71
4893,hit6_swap_1441_0,0.81397676,0.60578763,60,78
4894,hit6_reloop_659_0,0.8267658,0.5638943,67,88
4895,CSM8_reloop_1477_0,0.83724314,0.67494565,61,79
4896,CSM8_reloop_1189_0,0.8813317,0.6022943,62,73
4897,CSM8_swap_371_0,0.78941816,0.55289793,64,76
4898,CSM8_reloop_144_0,0.84304744,0.6848243,59,74
4899,hit6_reloop_1439_0,0.82782316,0.68670815,60,79
4900,CSM8_reloop_447_0,0.8499838,0.6658936,61,73
4901,CSM8_reloop_1174_0,0.82905227,0.62516385,61,74
4902,CSM8_swap_672_0,0.8374688,0.5025401,60,79
4903,CSM8_reloop_1418_0,0.8373849,0.6107239,57,69
4904,hit6_reloop_1155_0,0.8428264,0.7346864,67,82
4905,hit6_reloop_933_0,0.8385151,0.6794866,65,77
4906,hit6_reloop_1456_0,0.8217041,0.5370238,68,88
4907,CSM8_reloop_428_0,0.87439454,0.7224418,67,86
4908,hit6_swap_942_0,0.8291926,0.599394,65,78
4909,hit6_reloop_335_0,0.8742235,0.646673,62,77
4910,hit6_swap_344_0,0.8280212,0.60617524,59,77
4911,CSM8_swap_918_0,0.84838575,0.5624578,57,71
4912,CSM8_swap_1128_0,0.83329296,0.6512007,61,71
4913,hit6_swap_647_0,0.8097317,0.5513666,61,73
4914,hit6_reloop_636_0,0.8265154,0.6598828,65,83
4915,CSM8_swap_539_0,0.77370065,0.51117617,63,78
4916,hit6_reloop_1271_0,0.7905269,0.5532347,62,81
4917,hit6_swap_563_0,0.8145906,0.61779934,61,77
4918,hit6_reloop_512_0,0.8358889,0.62019163,59,78
4919,CSM8_reloop_809_0,0.8229167,0.661487,66,84
4920,CSM8_reloop_944_0,0.80913574,0.5902248,66,77
4921,CSM8_swap_1341_0,0.8168201,0.5523727,67,85
4922,hit6_swap_1344_0,0.79527706,0.54673964,57,73
4923,hit6_swap_0_0,0.8281909,0.62805545,65,76
4924,CSM8_swap_474_0,0.85689425,0.6275654,62,77
4925,CSM8_reloop_1372_0,0.82197666,0.6341146,59,76
4926,CSM8_reloop_641_0,0.8343397,0.6164384,64,85
4927,CSM8_reloop_342_0,0.8393716,0.5299132,63,74
4928,CSM8_swap_177_0,0.8027585,0.5117574,59,75
4929,CSM8_swap_489_0,0.8281608,0.65123117,61,74
4930,hit6_normal_69_0,0.892491,0.49651387,58,68
4931,CSM8_swap_1098_0,0.8112231,0.5239836,57,72
4932,hit6_swap_209_0,0.83567685,0.66397154,58,72
4933,hit6_reloop_786_0,0.83169603,0.66040564,66,87
4934,hit6_swap_1060_0,0.84858704,0.6307294,58,67
4935,CSM8_normal_91_0,0.8799446,0.57779914,58,76
4936,hit6_reloop_278_0,0.841797,0.7040308,64,79
4937,hit6_reloop_285_0,0.8583996,0.5724868,62,76
4938,CSM8_swap_855_0,0.79856026,0.4823447,59,77
4939,CSM8_swap_1065_0,0.83417505,0.55143285,62,80
4940,hit6_normal_94_0,0.86642146,0.55768687,58,76
4941,hit6_reloop_883_0,0.80533016,0.60988265,60,79
4942,hit6_reloop_1018_0,0.8305531,0.6877499,61,81
4943,CSM8_reloop_598_0,0.8381855,0.6041755,67,88
4944,hit6_swap_13_0,0.8170066,0.6267807,62,75
4945,CSM8_swap_253_0,0.7987586,0.5659777,67,82
4946,CSM8_reloop_1056_0,0.8529015,0.5449928,62,80
4947,CSM8_swap_750_0,0.84291714,0.51080984,56,68
4948,CSM8_reloop_565_0,0.8350948,0.64582574,58,74
4949,hit6_reloop_1077_0,0.821712,0.62807834,67,84
4950,CSM8_reloop_1039_0,0.8227396,0.60564274,58,72
4951,hit6_swap_860_0,0.8336091,0.59509957,63,76
4952,hit6_swap_81_0,0.7894993,0.5877827,68,81
4953,hit6_reloop_811_0,0.8268381,0.6926662,69,88
4954,hit6_swap_266_0,0.8346681,0.6553193,60,71
4955,hit6_swap_798_0,0.82962763,0.59610444,58,71
4956,hit6_reloop_217_0,0.8311869,0.55292803,63,84
4957,hit6_reloop_714_0,0.85128903,0.58516914,62,79
4958,hit6_swap_765_0,0.84763503,0.662305,66,80
4959,hit6_reloop_1353_0,0.83143294,0.6517473,65,85
4960,CSM8_swap_118_0,0.8115031,0.5402302,61,75
4961,CSM8_swap_97_0,0.82185715,0.57401663,66,78
4962,hit6_reloop_430_0,0.819543,0.6774789,61,82
4963,hit6_swap_441_0,0.82059556,0.6102942,62,76
4964,hit6_swap_142_0,0.845822,0.65594405,57,75
4965,hit6_reloop_133_0,0.83220786,0.6643728,62,81
4966,hit6_reloop_314_0,0.8470939,0.7081251,59,74
4967,hit6_swap_365_0,0.83549327,0.7605963,66,83
4968,CSM8_reloop_25_0,0.8091646,0.57197946,57,69
4969,CSM8_swap_1109_0,0.82418644,0.55488276,55,66
4970,hit6_swap_666_0,0.84019125,0.63100815,55,68
4971,CSM8_swap_939_0,0.84794575,0.49728188,58,72
4972,hit6_reloop_617_0,0.8438136,0.60146177,59,75
4973,hit6_reloop_20_0,0.8350777,0.70671856,66,86
4974,CSM8_reloop_1439_0,0.83369327,0.67960554,64,77
4975,hit6_reloop_1174_0,0.8216383,0.5921703,61,76
4976,hit6_reloop_1477_0,0.8086687,0.5702251,60,81
4977,hit6_reloop_1189_0,0.8458341,0.697997,57,69
4978,CSM8_reloop_409_0,0.83630925,0.6295075,62,74
4979,hit6_swap_963_0,0.8350122,0.7064787,67,78
4980,hit6_swap_542_0,0.88417846,0.5244202,55,66
4981,CSM8_reloop_828_0,0.86739427,0.6355056,59,79
4982,hit6_reloop_533_0,0.8136628,0.5786543,61,72
4983,hit6_swap_1228_0,0.83985007,0.7029189,64,76
4984,CSM8_swap_518_0,0.8191067,0.56995505,61,79
4985,hit6_reloop_1250_0,0.845967,0.6996899,58,74
4986,CSM8_reloop_742_0,0.8206025,0.6157139,66,86
4987,CSM8_reloop_1271_0,0.84041035,0.5353517,66,79
4988,CSM8_swap_577_0,0.8237381,0.49409872,64,77
4989,CSM8_reloop_241_0,0.83045745,0.7027518,69,84
4990,CSM8_swap_1242_0,0.80342734,0.59898657,65,79
4991,CSM8_reloop_847_0,0.78034997,0.56909525,66,83
4992,hit6_swap_1247_0,0.8305622,0.6184411,63,80
4993,CSM8_swap_350_0,0.84408015,0.59706813,57,73
4994,CSM8_reloop_1456_0,0.83405274,0.60185206,66,81
4995,CSM8_reloop_165_0,0.77572495,0.5676076,66,86
4996,hit6_reloop_980_0,0.8792266,0.6409473,67,79
4997,hit6_reloop_1418_0,0.8527595,0.6664693,69,86
4998,CSM8_reloop_198_0,0.8405207,0.5620893,64,80
4999,CSM8_reloop_466_0,0.8259848,0.6523875,60,80
5000,CSM8_swap_653_0,0.8248932,0.5657843,61,73
5001,CSM8_reloop_1155_0,0.84771687,0.74213475,65,76
5002,CSM8_normal_0_0,0.90456706,0.5134915,58,68
5003,hit6_swap_1163_0,0.85852516,0.6134366,58,75
5004,hit6_reloop_685_0,0.862272,0.5537583,58,74
5005,CSM8_swap_1465_0,0.8160527,0.5324773,58,72
5006,CSM8_swap_1166_0,0.8114901,0.5636041,58,77
5007,hit6_swap_609_0,0.8161166,0.6031917,68,87
5008,CSM8_swap_956_0,0.83070076,0.60320467,55,67
5009,hit6_reloop_678_0,0.85493195,0.57889086,58,77
5010,hit6_swap_1460_0,0.84738183,0.7091966,56,70
5011,hit6_reloop_386_0,0.83773196,0.73846805,64,78
5012,CSM8_reloop_29_0,0.8467954,0.58737785,66,85
5013,CSM8_swap_1406_0,0.80283886,0.5139535,65,74
5014,hit6_swap_369_0,0.83224696,0.5798594,58,70
5015,hit6_swap_697_0,0.82018244,0.56917727,59,69
5016,hit6_reloop_318_0,0.8537808,0.7248998,65,80
5017,hit6_swap_1100_0,0.8292239,0.56950396,56,65
5018,hit6_swap_1403_0,0.83073795,0.60244554,59,71
5019,CSM8_swap_935_0,0.81414974,0.6014294,54,73
5020,hit6_swap_394_0,0.8169954,0.6478176,59,74
5021,CSM8_swap_1105_0,0.8179185,0.5672489,56,74
5022,hit6_reloop_1486_0,0.84673506,0.6114726,62,82
5023,hit6_reloop_1178_0,0.8373788,0.6455163,60,73
5024,CSM8_reloop_106_0,0.8638877,0.70233095,66,87
5025,CSM8_reloop_1435_0,0.7750719,0.56822675,66,87
5026,hit6_swap_992_0,0.82487607,0.6525373,60,76
5027,CSM8_swap_333_0,0.8374139,0.6327277,64,79
5028,CSM8_reloop_1136_0,0.8452307,0.7000446,60,74
5029,CSM8_swap_630_0,0.8101853,0.5713204,60,76
5030,CSM8_reloop_405_0,0.839585,0.6828417,63,80
5031,hit6_reloop_1185_0,0.85195696,0.60217637,69,87
5032,CSM8_reloop_824_0,0.83501893,0.6489558,61,73
5033,CSM8_swap_1221_0,0.86196876,0.63770604,55,71
5034,hit6_swap_1224_0,0.84302014,0.5308784,55,64
5035,CSM8_swap_514_0,0.778976,0.52145106,65,74
5036,CSM8_reloop_1212_0,0.83728474,0.72235763,62,78
5037,CSM8_reloop_721_0,0.8328027,0.65581614,64,81
5038,CSM8_reloop_222_0,0.88564384,0.6716085,63,77
5039,hit6_reloop_1233_0,0.78118646,0.5718694,60,80
5040,CSM8_swap_586_0,0.7829954,0.5723822,64,80
5041,CSM8_reloop_1280_0,0.8224371,0.6333061,59,80
5042,hit6_reloop_550_0,0.841442,0.7100841,60,80
5043,hit6_swap_521_0,0.814885,0.57070416,61,77
5044,hit6_reloop_1117_0,0.8316234,0.6934481,58,79
5045,CSM8_reloop_169_0,0.8305505,0.63391346,63,81
5046,CSM8_reloop_497_0,0.85395557,0.69316417,62,77
5047,CSM8_reloop_1159_0,0.8484082,0.567618,63,80
5048,hit6_swap_900_0,0.812216,0.5526945,61,73
5049,CSM8_reloop_194_0,0.84743667,0.6226239,59,80
5050,hit6_reloop_1414_0,0.83452135,0.6735185,64,81
5051,CSM8_reloop_46_0,0.86479026,0.6425744,60,75
5052,CSM8_swap_1197_0,0.8155754,0.55823094,55,71
5053,CSM8_swap_1469_0,0.8325296,0.6653788,66,75
5054,hit6_swap_306_0,0.81773144,0.49551082,64,79
5055,hit6_reloop_689_0,0.8565422,0.677176,60,76
5056,hit6_swap_1491_0,0.7866003,0.5826844,64,77
5057,hit6_reloop_377_0,0.8595219,0.5872785,68,81
5058,hit6_reloop_43_0,0.8217171,0.64915645,69,83
5059,hit6_swap_1192_0,0.85992104,0.5693131,61,75
5060,hit6_swap_605_0,0.81210995,0.593737,59,76
5061,CSM8_swap_1494_0,0.8667121,0.61926013,61,70
5062,hit6_swap_422_0,0.8574386,0.51232517,59,71
5063,CSM8_reloop_948_0,0.82610816,0.6598537,68,84
5064,hit6_reloop_453_0,0.82619935,0.584993,60,72
5065,hit6_swap_1348_0,0.8405596,0.72834,62,81
5066,hit6_reloop_150_0,0.8349608,0.7465568,69,87
5067,hit6_swap_121_0,0.8093211,0.5523669,56,74
5068,CSM8_swap_186_0,0.85248536,0.53913814,63,74
5069,CSM8_swap_478_0,0.8199785,0.61333317,62,76
5070,CSM8_reloop_1383_0,0.825945,0.62438595,60,77
5071,CSM8_swap_485_0,0.84375596,0.67260057,59,69
5072,hit6_reloop_1330_0,0.82936513,0.6457164,63,77
5073,hit6_reloop_274_0,0.836201,0.75651515,70,88
5074,CSM8_swap_1094_0,0.8325315,0.67711246,62,76
5075,hit6_normal_65_0,0.89281577,0.49721777,58,68
5076,hit6_swap_205_0,0.8387416,0.6056723,58,76
5077,hit6_normal_98_0,0.911006,0.48115483,58,72
5078,hit6_swap_706_0,0.82266253,0.6250751,58,76
5079,CSM8_swap_1069_0,0.8250231,0.5377827,55,65
5080,CSM8_swap_859_0,0.8255928,0.6098555,56,75
5081,hit6_swap_1091_0,0.80958223,0.5948635,66,80
5082,CSM8_normal_60_0,0.8690338,0.5634166,58,76
5083,hit6_reloop_289_0,0.8431726,0.6279065,61,82
5084,CSM8_reloop_594_0,0.87178683,0.62868583,62,80
5085,CSM8_reloop_569_0,0.8431257,0.62953234,60,81
5086,hit6_reloop_872_0,0.8343454,0.5263777,65,76
5087,hit6_swap_803_0,0.8429978,0.5473122,68,85
5088,hit6_swap_70_0,0.8336319,0.54025745,67,77
5089,hit6_swap_891_0,0.8245868,0.625,64,80
5090,CSM8_reloop_506_0,0.7966712,0.56386685,60,81
5091,CSM8_swap_733_0,0.8074273,0.56731164,56,74
5092,CSM8_reloop_1035_0,0.8398249,0.7293472,61,78
5093,hit6_swap_1003_0,0.827576,0.58260137,57,67
5094,hit6_swap_794_0,0.829864,0.5891266,62,71
5095,hit6_swap_297_0,0.83051103,0.6337046,55,70
5096,hit6_swap_769_0,0.864344,0.5760242,63,78
5097,CSM8_swap_1006_0,0.84558636,0.5721104,59,76
5098,CSM8_swap_836_0,0.80491453,0.6290571,65,74
5099,hit6_reloop_718_0,0.8555464,0.6461842,68,89
5100,CSM8_reloop_622_0,0.83937615,0.5782646,64,79
5101,CSM8_reloop_1311_0,0.84870034,0.6158425,65,79
5102,CSM8_swap_417_0,0.81716484,0.5635394,54,67
5103,CSM8_swap_114_0,0.8031576,0.5670597,65,74
5104,CSM8_reloop_321_0,0.79824096,0.5320302,62,77
5105,CSM8_swap_1322_0,0.79588467,0.6335524,60,79
5106,CSM8_reloop_927_0,0.8098733,0.54184526,62,81
5107,hit6_swap_1327_0,0.8451405,0.72765833,60,71
5108,CSM8_swap_66_0,0.8088338,0.65238225,64,76
5109,hit6_reloop_571_0,0.8294656,0.695737,63,75
5110,hit6_swap_1297_0,0.84881043,0.59256905,59,71
5111,hit6_swap_500_0,0.84977376,0.66160095,62,71
5112,CSM8_swap_1292_0,0.8643637,0.545085,63,75
5113,CSM8_reloop_897_0,0.8283347,0.6778815,64,84
5114,CSM8_reloop_291_0,0.81305635,0.5623938,61,81
5115,CSM8_reloop_792_0,0.8673334,0.6214591,61,78
5116,hit6_reloop_1212_0,0.8382122,0.7486253,66,86
5117,CSM8_swap_1448_0,0.82844335,0.54161984,58,76
5118,CSM8_swap_986_0,0.824742,0.61219496,65,81
5119,CSM8_reloop_67_0,0.8218347,0.62649727,63,76
5120,hit6_reloop_356_0,0.8535375,0.5325464,61,79
5121,hit6_reloop_655_0,0.84510106,0.69516295,64,82
5122,hit6_reloop_62_0,0.84426606,0.6566617,63,81
5123,hit6_swap_624_0,0.8166388,0.61989707,59,77
5124,CSM8_reloop_148_0,0.85397136,0.64964515,66,78
5125,CSM8_swap_683_0,0.81105596,0.57257265,58,74
5126,CSM8_reloop_1185_0,0.8395759,0.5959524,68,84
5127,CSM8_swap_380_0,0.8150367,0.6369803,65,75
5128,CSM8_reloop_1486_0,0.8402667,0.73672324,70,85
5129,hit6_swap_921_0,0.83652186,0.5138597,63,81
5130,CSM8_reloop_1178_0,0.8456645,0.71485704,58,79
5131,hit6_reloop_1435_0,0.85422975,0.6796708,67,79
5132,hit6_reloop_1159_0,0.8426991,0.6079997,67,86
5133,CSM8_reloop_127_0,0.7896866,0.58284265,68,82
5134,CSM8_swap_312_0,0.8251562,0.6017285,61,77
5135,CSM8_reloop_1414_0,0.86768454,0.66449195,68,85
5136,CSM8_swap_611_0,0.84916836,0.61134684,60,71
5137,CSM8_reloop_1117_0,0.865989,0.61792845,57,68
5138,CSM8_reloop_424_0,0.8505602,0.6051168,59,74
5139,CSM8_swap_1427_0,0.8170409,0.6216696,64,81
5140,hit6_swap_348_0,0.8415506,0.7013896,57,76
5141,hit6_swap_1121_0,0.87205327,0.5518777,58,69
5142,hit6_reloop_339_0,0.817105,0.6722435,64,84
5143,hit6_swap_1422_0,0.8133353,0.6344652,63,82
5144,CSM8_swap_1124_0,0.83402807,0.68114316,55,72
5145,CSM8_swap_914_0,0.81915087,0.5987997,60,76
5146,CSM8_reloop_1233_0,0.83915037,0.68155926,58,78
5147,CSM8_swap_535_0,0.83331645,0.532887,60,71
5148,hit6_reloop_1280_0,0.7961096,0.5612483,60,78
5149,CSM8_reloop_700_0,0.8678833,0.63946,58,72
5150,CSM8_reloop_203_0,0.8059711,0.6077675,61,82
5151,CSM8_reloop_805_0,0.8461572,0.74299556,64,85
5152,CSM8_swap_1200_0,0.8379776,0.66800284,64,73
5153,hit6_swap_592_0,0.8241732,0.56857437,59,74
5154,hit6_swap_1205_0,0.8104811,0.5946715,65,78
5155,hit6_swap_1022_0,0.8427792,0.73128164,59,76
5156,CSM8_swap_817_0,0.8251997,0.53205293,54,73
5157,hit6_swap_748_0,0.831895,0.5710978,59,68
5158,CSM8_swap_1027_0,0.8285322,0.5441174,63,77
5159,hit6_reloop_739_0,0.78462696,0.5168095,67,78
5160,CSM8_swap_211_0,0.8085529,0.56062067,62,81
5161,hit6_swap_51_0,0.85098886,0.6459214,65,75
5162,CSM8_reloop_527_0,0.8686531,0.66110605,65,86
5163,CSM8_reloop_1014_0,0.8415053,0.77421016,68,79
5164,CSM8_swap_712_0,0.84118956,0.51312417,58,71
5165,CSM8_swap_1303_0,0.82002276,0.5745898,62,72
5166,hit6_swap_192_0,0.81431586,0.61765945,65,84
5167,CSM8_reloop_906_0,0.7801183,0.59822917,66,82
5168,hit6_swap_1306_0,0.81175905,0.5780242,62,77
5169,CSM8_swap_47_0,0.826883,0.6369591,66,76
5170,hit6_swap_491_0,0.77781653,0.54931134,62,75
5171,CSM8_reloop_6_0,0.84151834,0.7259235,62,80
5172,CSM8_reloop_603_0,0.8161561,0.6211601,66,80
5173,hit6_reloop_1383_0,0.8347613,0.59287626,64,85
5174,CSM8_swap_436_0,0.8140332,0.5523282,61,71
5175,CSM8_reloop_1330_0,0.87694126,0.61500186,58,78
5176,CSM8_swap_135_0,0.8151886,0.52077204,56,71
5177,CSM8_reloop_300_0,0.84415764,0.69661707,60,77
5178,CSM8_reloop_392_0,0.8601444,0.64497954,66,81
5179,CSM8_swap_459_0,0.8663221,0.60843384,63,74
5180,hit6_reloop_1311_0,0.81855714,0.654784,64,79
5181,CSM8_reloop_691_0,0.876892,0.6433298,65,76
5182,hit6_swap_1394_0,0.8229918,0.60506374,59,68
5183,hit6_reloop_472_0,0.8453787,0.66726035,67,78
5184,CSM8_reloop_969_0,0.82758516,0.6058421,57,69
5185,hit6_reloop_171_0,0.8438299,0.722898,65,77
5186,CSM8_swap_28_0,0.86180955,0.60432166,63,74
5187,hit6_swap_1369_0,0.8462621,0.66554904,64,73
5188,CSM8_reloop_994_0,0.8041373,0.6013092,68,89
5189,hit6_swap_100_0,0.8360508,0.68797684,65,74
5190,CSM8_swap_1391_0,0.85571,0.48176837,57,72
5191,CSM8_reloop_1086_0,0.84021145,0.659612,67,86
5192,CSM8_swap_780_0,0.78495306,0.5452643,63,75
5193,hit6_reloop_1035_0,0.8411981,0.7071311,65,80
5194,hit6_reloop_853_0,0.8603681,0.62600905,66,85
5195,CSM8_reloop_548_0,0.86777955,0.67831993,61,78
5196,hit6_swap_822_0,0.8319722,0.5716192,62,76
5197,CSM8_swap_283_0,0.81831586,0.56129336,55,66
5198,hit6_reloop_255_0,0.79794246,0.55453336,66,84
5199,CSM8_swap_885_0,0.7784276,0.5543496,65,84
5200,hit6_swap_224_0,0.8714726,0.5751718,61,70
5201,hit6_normal_44_0,0.89027524,0.43655998,58,73
5202,CSM8_swap_878_0,0.86361504,0.6114788,64,77
5203,hit6_swap_727_0,0.8188333,0.6490438,66,82
5204,CSM8_swap_1048_0,0.84055984,0.54274035,66,78
5205,CSM8_normal_41_0,0.9034196,0.61799794,58,69
5206,hit6_reloop_756_0,0.83439064,0.56716394,58,71
5207,hit6_reloop_600_0,0.80499285,0.6041365,60,79
5208,hit6_swap_1418_0,0.84568024,0.57030845,64,77
5209,hit6_reloop_37_0,0.8426518,0.6995101,63,76
5210,hit6_swap_671_0,0.8482699,0.57687247,60,72
5211,hit6_swap_372_0,0.8103199,0.53816634,66,82
5212,CSM8_reloop_32_0,0.86754286,0.627257,65,77
5213,hit6_reloop_303_0,0.8745127,0.57756454,57,71
5214,hit6_swap_974_0,0.82890487,0.6354262,61,79
5215,hit6_reloop_1460_0,0.8337766,0.68099445,60,79
5216,hit6_reloop_905_0,0.81584907,0.6061321,61,77
5217,hit6_reloop_1163_0,0.8668369,0.62164927,59,77
5218,CSM8_swap_328_0,0.7913042,0.63570744,59,78
5219,hit6_swap_989_0,0.84417284,0.56728286,65,84
5220,hit6_reloop_524_0,0.8566606,0.62390023,63,77
5221,hit6_swap_555_0,0.8360681,0.61962086,62,73
5222,hit6_reloop_1247_0,0.851791,0.66950214,62,81
5223,CSM8_reloop_239_0,0.85851943,0.64228725,64,77
5224,CSM8_reloop_1209_0,0.85847884,0.7093423,59,73
5225,hit6_reloop_1228_0,0.8432293,0.7447508,66,82
5226,CSM8_reloop_1266_0,0.829602,0.6351218,60,78
5227,CSM8_swap_560_0,0.8050133,0.6181359,65,78
5228,CSM8_reloop_755_0,0.83994883,0.58775985,67,79
5229,hit6_swap_1250_0,0.82156235,0.6749251,64,82
5230,CSM8_reloop_850_0,0.8360778,0.6280356,62,74
5231,CSM8_swap_1255_0,0.82695955,0.5859074,60,72
5232,CSM8_swap_644_0,0.79327184,0.57359135,65,82
5233,CSM8_reloop_1142_0,0.7855957,0.56806916,61,81
5234,CSM8_reloop_471_0,0.81496173,0.57137716,62,78
5235,CSM8_reloop_172_0,0.8476736,0.6373177,65,85
5236,hit6_reloop_997_0,0.8321243,0.70845044,68,83
5237,CSM8_swap_347_0,0.8325948,0.55890614,57,74
5238,CSM8_reloop_1441_0,0.8175262,0.5831206,61,75
5239,hit6_reloop_391_0,0.8549,0.6258032,63,82
5240,hit6_swap_1477_0,0.8665531,0.5741308,61,75
5241,hit6_swap_1189_0,0.81060976,0.56772774,62,77
5242,hit6_reloop_58_0,0.82909924,0.6694727,67,82
5243,CSM8_swap_1171_0,0.8473196,0.6400724,59,72
5244,CSM8_swap_941_0,0.8494457,0.53931874,63,77
5245,CSM8_swap_1472_0,0.79996014,0.52975386,63,77
5246,hit6_reloop_692_0,0.8641175,0.67635584,60,71
5247,hit6_swap_1174_0,0.8039217,0.5239543,59,74
5248,CSM8_swap_12_0,0.86043245,0.6206346,64,79
5249,hit6_swap_1353_0,0.8133253,0.59086335,61,76
5250,hit6_swap_439_0,0.86139023,0.57449913,62,73
5251,CSM8_swap_1356_0,0.81196356,0.59438795,59,76
5252,hit6_reloop_448_0,0.8312049,0.7207565,61,79
5253,CSM8_reloop_953_0,0.8535976,0.6425813,62,82
5254,CSM8_swap_160_0,0.83467907,0.67164683,60,73
5255,hit6_reloop_9_0,0.82673347,0.56451654,67,86
5256,CSM8_reloop_1398_0,0.89162713,0.58996755,57,68
5257,CSM8_reloop_355_0,0.83495677,0.68694526,63,77
5258,CSM8_reloop_656_0,0.8319598,0.6395642,66,85
5259,CSM8_swap_463_0,0.8280169,0.5431029,61,75
5260,CSM8_reloop_1365_0,0.84822863,0.6683325,59,70
5261,CSM8_swap_842_0,0.8500139,0.60323906,59,68
5262,CSM8_swap_1072_0,0.8132045,0.6314491,59,76
5263,hit6_normal_83_0,0.9321647,0.4758579,58,67
5264,hit6_reloop_292_0,0.8123206,0.6437676,67,82
5265,hit6_swap_1077_0,0.8708842,0.6097343,59,70
5266,CSM8_normal_86_0,0.8852896,0.48366123,58,71
5267,hit6_reloop_791_0,0.86336833,0.618259,66,80
5268,hit6_reloop_869_0,0.83094835,0.65828496,63,74
5269,CSM8_reloop_572_0,0.85829544,0.66430706,62,77
5270,hit6_swap_818_0,0.83338875,0.6825987,68,85
5271,CSM8_reloop_1041_0,0.83594584,0.7173737,69,86
5272,CSM8_swap_747_0,0.8149241,0.49397624,58,77
5273,CSM8_swap_244_0,0.84181434,0.5232314,63,81
5274,hit6_reloop_894_0,0.8427058,0.625494,57,74
