,name,full_native_rif_score,full_native_rif_bb-hbond,full_native_rif_hyd-cont,full_native_rif_hyd-ddg,just_trp_rif_score,just_trp_rif_bb-hbond,just_trp_rif_hyd-cont,just_trp_rif_hyd-ddg
7240,m_HHH_b1_06274_000000254_std_0001_24_38_H_._HHH_b1_01629_0001_0001_0001,11.774,0.0,0.0,-0.0,11.774,0.0,0.0,-0.0
7241,HHH_b1_00955_000000139_std_0001_0001,-0.784,0.0,0.0,-0.0,-0.784,0.0,0.0,-0.0
7242,HHH_b1_07089_000000157_std_0001_0001,0.301,0.0,0.0,-0.0,0.301,0.0,0.0,-0.0
7243,m_HHH_b1_08424_000000237_std_0001_31_39_H_._HHH_b2_01532_0001_0002_0001_0001,1.592,0.0,0.0,-0.0,1.592,0.0,0.0,-0.0
7244,m_HHH_b2_00301_000000152_std_0001_4_20_H_._HHH_b2_03998_0001_0002_0001_0001,33.747,0.0,0.0,-0.0,33.747,0.0,0.0,-0.0
7245,HHH_b2_05900_000000093_std_0001_0001,19.266,0.0,0.0,-0.0,19.266,0.0,0.0,-0.0
7246,m_HHH_b1_03188_000000145_std_0001_23_38_H_._HHH_b1_05839_0001_0001_0001_0001,-2.592,0.0,0.0,-0.0,-2.592,0.0,0.0,-0.0
7247,HHH_b2_06014_000000041_std_0001_0001,5.971,0.0,0.0,-0.0,5.971,0.0,0.0,-0.0
7248,m_HHH_b1_06629_000000104_std_0001_22_37_H_._HHH_b1_07512_0001_0001_0001,236.885,0.0,0.0,-0.0,236.885,0.0,0.0,-0.0
7249,HHH_b1_06922_000000069_std_0001_0001,0.896,0.0,0.0,-0.0,0.896,0.0,0.0,-0.0
7250,HHH_b2_06979_000000111_std_0001_0001,2.834,0.0,0.0,-0.0,2.834,0.0,0.0,-0.0
7251,HHH_b1_00689_000000287_std_0001_0001,-2.392,0.0,0.0,-0.0,-2.392,0.0,0.0,-0.0
7252,HHH_b2_06242_000000022_std_0001_0001,-0.406,0.0,0.0,-0.0,-0.406,0.0,0.0,-0.0
7253,HHH_b1_06447_000000210_std_0001_0001,-0.467,0.0,0.0,-0.0,-0.467,0.0,0.0,-0.0
7254,m_HHH_b1_00829_000000156_std_0001_4_19_H_._HHH_b1_02921_0001_0001_0001,-1.042,0.0,0.0,-0.0,-1.042,0.0,0.0,-0.0
7255,HHH_b2_00397_000000221_std_0001_0001,0.351,0.0,0.0,-0.0,0.351,0.0,0.0,-0.0
7256,m_HHH_b1_00777_000000146_std_0001_24_36_H_._HHH_b1_05776_0001_0001_0001,0.414,0.0,0.0,-0.0,0.414,0.0,0.0,-0.0
7257,m_HHH_b1_07103_000000040_std_0001_22_33_H_._HHH_b1_00109_0001_0001_0001,-0.274,0.0,0.0,-0.0,-0.274,0.0,0.0,-0.0
7258,HHH_b1_02299_000000228_std_0001_0001,-0.464,0.0,0.0,-0.0,-0.464,0.0,0.0,-0.0
7259,m_HHH_b1_06578_000000172_std_0001_42_56_H_._HHH_b1_00772_0001_0003_0001_0001,1.261,0.0,0.0,-0.0,1.261,0.0,0.0,-0.0
7260,HHH_b2_04039_000000106_std_0001_0001,0.216,0.0,0.0,-0.0,0.216,0.0,0.0,-0.0
7261,HHH_b2_02699_000000143_std_0001_0001,0.923,0.0,0.0,-0.0,0.923,0.0,0.0,-0.0
7262,HHH_b2_05837_000000105_std_0001_0001,-1.695,0.0,0.0,-0.0,-1.695,0.0,0.0,-0.0
7263,HHH_b1_07008_000000207_std_0001_0001,0.477,0.0,0.0,-0.0,0.477,0.0,0.0,-0.0
7264,HHH_b1_04970_000000205_std_0001_0001,-0.479,0.0,0.0,-0.0,-0.479,0.0,0.0,-0.0
7265,m_HHH_b1_05877_000000040_std_0001_22_38_H_._HHH_b1_03047_0001_0001_0001,-0.384,0.0,0.0,-0.0,-0.384,0.0,0.0,-0.0
7266,m_HHH_b1_00340_000000017_std_0001_24_35_H_._HHH_b2_07229_0001_0001_0001_0001,1.19,0.0,0.0,-0.0,1.19,0.0,0.0,-0.0
7267,HHH_b1_03480_000000101_std_0001_0001,3.398,0.0,0.0,-0.0,3.398,0.0,0.0,-0.0
7268,HHH_b2_03339_000000263_std_0001_0001,-1.219,0.0,0.0,-0.0,-1.219,0.0,0.0,-0.0
7269,HHH_b2_05282_000000027_std_0001_0001,-0.256,0.0,0.0,-0.0,-0.256,0.0,0.0,-0.0
7270,HHH_b1_05762_000000047_std_0001_0001,-0.988,0.0,0.0,-0.0,-0.988,0.0,0.0,-0.0
7271,HHH_b1_03212_000000091_std_0001_0001,-0.222,0.0,0.0,-0.0,-0.222,0.0,0.0,-0.0
7272,m_HHH_b1_00340_000000017_std_0001_24_35_H_._HHH_b1_03782_0001_0004_0001_0001,-1.294,0.0,0.0,-0.0,-1.294,0.0,0.0,-0.0
7273,HHH_b1_03495_000000068_std_0001_0001,-0.903,0.0,0.0,-0.0,-0.903,0.0,0.0,-0.0
7274,HHH_b1_04345_000000285_std_0001_0001,0.109,0.0,0.0,-0.0,0.109,0.0,0.0,-0.0
7275,HHH_b1_06468_000000184_std_0001_0001,229.926,0.0,0.0,-0.0,229.926,0.0,0.0,-0.0
7276,HHH_b2_05893_000000257_std_0001_0001,0.624,0.0,0.0,-0.0,0.624,0.0,0.0,-0.0
7277,HHH_b1_05231_000000295_std_0001_0001,-0.084,0.0,0.0,-0.0,-0.084,0.0,0.0,-0.0
7278,m_HHH_b2_05193_000000149_nat_0001_2_11_H_._HHH_b1_06503_0001_0001_0001,117.62,0.0,0.0,-0.0,117.62,0.0,0.0,-0.0
7279,HHH_b1_08042_000000019_nat_0001_0001,-1.154,0.0,0.0,-0.0,-1.154,0.0,0.0,-0.0
7280,HHH_b2_02699_000000174_nat_0001_0001,101.627,0.0,0.0,-0.0,101.627,0.0,0.0,-0.0
7281,HHH_b1_01150_000000187_nat_0001_0001,-1.341,0.0,2.0,-5.6,-1.341,0.0,2.0,-5.6
7282,HHH_b1_02984_000000087_std_0001_0001,-0.787,0.0,0.0,-0.0,-0.787,0.0,0.0,-0.0
7283,HHH_b2_08045_000000050_std_0001_0001,-0.233,0.0,0.0,-0.0,-0.233,0.0,0.0,-0.0
7284,HHH_b1_04470_000000019_std_0001_0001,-2.478,0.0,0.0,-0.0,-2.478,0.0,0.0,-0.0
7285,HHH_b2_06000_000000221_std_0001_0001,0.605,0.0,0.0,-0.0,0.605,0.0,0.0,-0.0
7286,HHH_b1_01198_000000094_std_0001_0001,-0.354,0.0,0.0,-0.0,-0.354,0.0,0.0,-0.0
7287,HHH_b1_05811_000000167_std_0001_0001,7.527,0.0,0.0,-0.0,7.527,0.0,0.0,-0.0
7288,HHH_b2_02109_000000122_std_0001_0001,6.552,0.0,0.0,-0.0,6.552,0.0,0.0,-0.0
7289,HHH_b2_01605_000000106_std_0001_0001,0.091,0.0,0.0,-0.0,0.091,0.0,0.0,-0.0
7290,HHH_b1_06209_000000182_std_0001_0001,50.172,0.0,0.0,-0.0,50.172,0.0,0.0,-0.0
7291,HHH_b2_04504_000000162_std_0001_0001_1,99.932,0.0,0.0,-0.0,99.932,0.0,0.0,-0.0
7292,HHH_b1_04094_000000242_std_0001_0001,3.143,0.0,0.0,-0.0,3.143,0.0,0.0,-0.0
7293,m_HHH_b2_00301_000000152_std_0001_4_20_H_._HHH_b2_02972_0001_0001_0001_0001,7.506,0.0,0.0,-0.0,7.506,0.0,0.0,-0.0
7294,HHH_b2_06687_000000138_std_0001_0001,4.019,0.0,0.0,-0.0,4.019,0.0,0.0,-0.0
7295,HHH_b1_08259_000000227_std_0001_0001,-0.38,0.0,0.0,-0.0,-0.38,0.0,0.0,-0.0
7296,HHH_b1_00080_000000054_std_0001_0001,-1.18,0.0,0.0,-0.0,-1.18,0.0,0.0,-0.0
7297,HHH_b1_00792_000000046_std_0001_0001,-2.389,0.0,0.0,-0.0,-2.389,0.0,0.0,-0.0
7298,m_HHH_b2_08174_000000191_std_0001_41_56_H_._HHH_b2_07927_0001_0002_0001_0001,-2.224,0.0,0.0,-0.0,-2.224,0.0,0.0,-0.0
7299,m_HHH_b1_03552_000000195_std_0001_25_36_H_._HHH_b2_02392_0001_0001_0001,-0.18,0.0,0.0,-0.0,-0.18,0.0,0.0,-0.0
7300,HHH_b2_00248_000000186_std_0001_0001,0.293,0.0,0.0,-0.0,0.293,0.0,0.0,-0.0
7301,HHH_b2_00783_000000069_std_0001_0001,-1.024,0.0,0.0,-0.0,-1.024,0.0,0.0,-0.0
7302,HHH_b2_08195_000000230_std_0001_0001,0.773,0.0,0.0,-0.0,0.773,0.0,0.0,-0.0
7303,HHH_b2_02058_000000012_std_0001_0001,-0.933,0.0,0.0,-0.0,-0.933,0.0,0.0,-0.0
7304,HHH_b2_07007_000000083_std_0001_0001,-2.267,0.0,0.0,-0.0,-2.267,0.0,0.0,-0.0
7305,HHH_b2_03779_000000291_std_0001_0001,7.282,-0.378,0.0,-0.0,7.282,-0.378,0.0,-0.0
7306,HHH_b2_02291_000000071_std_0001_0001,1.266,0.0,0.0,-0.0,1.266,0.0,0.0,-0.0
7307,HHH_b1_07064_000000071_std_0001_0001,-0.598,0.0,0.0,-0.0,-0.598,0.0,0.0,-0.0
7308,HHH_b1_07691_000000055_std_0001_0001,-0.272,0.0,0.0,-0.0,-0.272,0.0,0.0,-0.0
7309,HHH_b1_05361_000000011_std_0001_0001,-0.638,0.0,0.0,-0.0,-0.638,0.0,0.0,-0.0
7310,m_HHH_b2_06203_000000238_std_0001_3_18_H_._HHH_b1_07342_0001_0001_0001_0001,8.513,0.0,0.0,-0.0,8.513,0.0,0.0,-0.0
7311,m_HHH_b2_03760_000000074_std_0001_28_39_H_._HHH_b1_04981_0001_0001_0001,0.217,0.0,0.0,-0.0,0.217,0.0,0.0,-0.0
7312,HHH_b2_01680_000000053_std_0001_0001,0.359,0.0,0.0,-0.0,0.359,0.0,0.0,-0.0
7313,HHH_b2_01703_000000054_std_0001_0001,-0.797,0.0,0.0,-0.0,-0.797,0.0,0.0,-0.0
7314,HHH_b1_05548_000000091_std_0001_0001,4.533,0.0,0.0,-0.0,4.533,0.0,0.0,-0.0
7315,HHH_b2_04459_000000052_std_0001_0001,-0.233,0.0,0.0,-0.0,-0.233,0.0,0.0,-0.0
7316,HHH_b2_06567_000000273_std_0001_0001,4.745,0.0,0.0,-0.0,4.745,0.0,0.0,-0.0
7317,m_HHH_b2_05997_000000153_std_0001_5_17_H_._HHH_b2_07924_0001_0004_0001_0001,30.86,0.0,0.0,-0.0,30.86,0.0,0.0,-0.0
7318,HHH_b1_01592_000000199_std_0001_0001,-0.565,0.0,0.0,-0.0,-0.565,0.0,0.0,-0.0
7319,HHH_b1_05395_000000083_nat_0001_0001,-0.679,0.0,2.0,-5.88,-0.679,0.0,2.0,-5.88
7320,HHH_b1_08028_000000062_std_0001_0001,-1.056,0.0,0.0,-0.0,-1.056,0.0,0.0,-0.0
7321,HHH_b1_02627_000000012_std_0001_0001,0.517,0.0,0.0,-0.0,0.517,0.0,0.0,-0.0
7322,HHH_b2_03006_000000212_std_0001_0001,1.619,0.0,0.0,-0.0,1.619,0.0,0.0,-0.0
7323,HHH_b2_06627_000000181_std_0001_0001,0.604,0.0,0.0,-0.0,0.604,0.0,0.0,-0.0
7324,HHH_b2_03381_000000103_std_0001_0001,-1.052,0.0,0.0,-0.0,-1.052,0.0,0.0,-0.0
7325,HHH_b1_08156_000000126_std_0001_0001,7.898,0.0,0.0,-0.0,7.898,0.0,0.0,-0.0
7326,HHH_b2_08048_000000115_std_0001_0001,-0.681,0.0,0.0,-0.0,-0.681,0.0,0.0,-0.0
7327,HHH_b1_05623_000000041_std_0001_0001,0.358,0.0,0.0,-0.0,0.358,0.0,0.0,-0.0
7328,HHH_b1_05478_000000089_std_0001_0001,-1.472,0.0,0.0,-0.0,-1.472,0.0,0.0,-0.0
7329,m_HHH_b1_00340_000000017_std_0001_24_35_H_._HHH_b1_05157_0001_0003_0001_0001,0.482,0.0,0.0,-0.0,0.482,0.0,0.0,-0.0
7330,HHH_b2_03213_000000135_std_0001_0001,-1.431,0.0,0.0,-0.0,-1.431,0.0,0.0,-0.0
7331,HHH_b1_04147_000000049_std_0001_0001,-1.423,0.0,0.0,-0.0,-1.423,0.0,0.0,-0.0
7332,HHH_b1_04315_000000292_std_0001_0001,0.271,0.0,0.0,-0.0,0.271,0.0,0.0,-0.0
7333,m_HHH_b1_08663_000000206_std_0001_24_39_H_._HHH_b1_03209_0001_0001_0001_0001,-2.306,0.0,0.0,-0.0,-2.306,0.0,0.0,-0.0
7334,HHH_b2_03158_000000043_std_0001_0001,-0.395,0.0,0.0,-0.0,-0.395,0.0,0.0,-0.0
7335,m_HHH_b1_06626_000000196_std_0001_23_34_H_._HHH_b1_00596_0001_0001_0001,0.832,0.0,0.0,-0.0,0.832,0.0,0.0,-0.0
7336,HHH_b1_01178_000000251_std_0001_0001,7.687,0.0,0.0,-0.0,7.687,0.0,0.0,-0.0
7337,HHH_b1_07617_000000236_std_0001_0001,1.032,0.0,0.0,-0.0,1.032,0.0,0.0,-0.0
7338,HHH_b2_05531_000000065_std_0001_0001,-0.633,0.0,0.0,-0.0,-0.633,0.0,0.0,-0.0
7339,HHH_b1_04465_000000023_std_0001_0001,-1.982,0.0,0.0,-0.0,-1.982,0.0,0.0,-0.0
7340,HHH_b1_08208_000000139_std_0001_0001,0.635,0.0,0.0,-0.0,0.635,0.0,0.0,-0.0
7341,HHH_b2_04516_000000232_std_0001_0001,-1.113,0.0,0.0,-0.0,-1.113,0.0,0.0,-0.0
7342,HHH_b1_05810_000000028_std_0001_0001_1,0.287,0.0,0.0,-0.0,0.287,0.0,0.0,-0.0
7343,HHH_b2_07752_000000083_std_0001_0001,0.438,0.0,0.0,-0.0,0.438,0.0,0.0,-0.0
7344,HHH_b2_02790_000000038_std_0001_0001,0.454,0.0,0.0,-0.0,0.454,0.0,0.0,-0.0
7345,HHH_b2_01291_000000119_std_0001_0001,0.514,0.0,0.0,-0.0,0.514,0.0,0.0,-0.0
7346,HHH_b1_06901_000000251_std_0001_0001,-1.088,0.0,0.0,-0.0,-1.088,0.0,0.0,-0.0
7347,HHH_b1_06378_000000114_std_0001_0001,0.345,0.0,0.0,-0.0,0.345,0.0,0.0,-0.0
7348,HHH_b2_04095_000000140_std_0001_0001,-1.612,0.0,0.0,-0.0,-1.612,0.0,0.0,-0.0
7349,HHH_b1_00872_000000077_std_0001_0001,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
7350,m_HHH_b2_07822_000000230_std_0001_3_12_H_._HHH_b1_05589_0001_0003_0001_0001,0.351,0.0,0.0,-0.0,0.351,0.0,0.0,-0.0
7351,HHH_b2_04007_000000234_std_0001_0001,-0.316,0.0,0.0,-0.0,-0.316,0.0,0.0,-0.0
7352,HHH_b2_05763_000000281_std_0001_0001,-1.235,0.0,0.0,-0.0,-1.235,0.0,0.0,-0.0
7353,HHH_b1_01497_000000000_nat_0001_0001,-1.277,0.0,0.0,-0.0,-1.277,0.0,0.0,-0.0
7354,HHH_b1_06538_000000131_std_0001_0001,0.212,0.0,0.0,-0.0,0.212,0.0,0.0,-0.0
7355,HHH_b2_03838_000000267_std_0001_0001,-1.396,0.0,0.0,-0.0,-1.396,0.0,0.0,-0.0
7356,HHH_b1_06291_000000033_std_0001_0001,-0.886,0.0,0.0,-0.0,-0.886,0.0,0.0,-0.0
7357,HHH_b2_06184_000000077_std_0001_0001,0.851,0.0,0.0,-0.0,0.851,0.0,0.0,-0.0
7358,HHH_b1_03094_000000225_std_0001_0001,-0.853,-0.905,0.0,-0.0,-0.853,-0.905,0.0,-0.0
7359,m_HHH_b1_08261_000000177_std_0001_2_16_H_._HHH_b1_05734_0001_0001_0001,65.541,0.0,0.0,-0.0,65.541,0.0,0.0,-0.0
7360,HHH_b1_07462_000000047_std_0001_0001,-0.484,-1.251,0.0,-0.0,-0.484,-1.251,0.0,-0.0
7361,HHH_b1_00182_000000132_std_0001_0001,0.074,0.0,0.0,-0.0,0.074,0.0,0.0,-0.0
7362,HHH_b1_08569_000000066_std_0001_0001,0.825,0.0,0.0,-0.0,0.825,0.0,0.0,-0.0
7363,HHH_b1_01029_000000292_nat_0001_0001,3.319,0.0,2.0,-6.16,3.242,0.0,2.0,-6.16
7364,HHH_b2_05391_000000036_std_0001_0001,-0.748,0.0,0.0,-0.0,-0.748,0.0,0.0,-0.0
7365,HHH_b2_00155_000000051_std_0001_0001,0.33,0.0,0.0,-0.0,0.33,0.0,0.0,-0.0
7366,HHH_b2_02338_000000199_std_0001_0001,3.103,0.0,0.0,-0.0,3.103,0.0,0.0,-0.0
7367,m_HHH_b1_00756_000000212_std_0001_2_21_H_._HHH_b1_04820_0001_0001_0001,-2.298,0.0,0.0,-0.0,-2.298,0.0,0.0,-0.0
7368,HHH_b2_03909_000000283_std_0001_0001,-3.151,0.0,0.0,-0.0,-3.151,0.0,0.0,-0.0
7369,HHH_b2_05969_000000023_std_0001_0001,0.231,0.0,0.0,-0.0,0.231,0.0,0.0,-0.0
7370,HHH_b2_06567_000000111_std_0001_0001,1.351,0.0,0.0,-0.0,1.351,0.0,0.0,-0.0
7371,HHH_b2_06650_000000274_std_0001_0001,1.357,0.0,0.0,-0.0,1.357,0.0,0.0,-0.0
7372,m_HHH_b2_07822_000000230_std_0001_3_12_H_._HHH_b1_04881_0001_0001_0001,-1.283,0.0,0.0,-0.0,-1.283,0.0,0.0,-0.0
7373,HHH_b1_04552_000000137_std_0001_0001,0.244,0.0,0.0,-0.0,0.244,0.0,0.0,-0.0
7374,HHH_b1_05047_000000005_nat_0001_0001,-1.105,0.0,0.0,-0.0,-1.105,0.0,0.0,-0.0
7375,HHH_b1_01787_000000161_std_0001_0001,-2.325,0.0,0.0,-0.0,-2.325,0.0,0.0,-0.0
7376,HHH_b1_05299_000000054_std_0001_0001,1.712,0.0,0.0,-0.0,1.712,0.0,0.0,-0.0
7377,HHH_b1_03411_000000005_std_0001_0001,-1.049,0.0,0.0,-0.0,-1.049,0.0,0.0,-0.0
7378,HHH_b2_04387_000000145_std_0001_0001,0.555,0.0,0.0,-0.0,0.555,0.0,0.0,-0.0
7379,HHH_b2_06403_000000100_std_0001_0001,-0.256,0.0,0.0,-0.0,-0.256,0.0,0.0,-0.0
7380,HHH_b1_08750_000000150_std_0001_0001,-0.419,0.0,0.0,-0.0,-0.419,0.0,0.0,-0.0
7381,HHH_b1_02532_000000077_std_0001_0001,-1.465,0.0,0.0,-0.0,-1.465,0.0,0.0,-0.0
7382,HHH_b1_06010_000000190_std_0001_0001,-0.395,0.0,0.0,-0.0,-0.395,0.0,0.0,-0.0
7383,HHH_b1_03351_000000082_std_0001_0001,-0.919,0.0,0.0,-0.0,-0.919,0.0,0.0,-0.0
7384,HHH_b1_04077_000000260_std_0001_0001,0.436,0.0,0.0,-0.0,0.436,0.0,0.0,-0.0
7385,HHH_b2_05483_000000099_std_0001_0001,0.939,0.0,0.0,-0.0,0.939,0.0,0.0,-0.0
7386,HHH_b2_05055_000000015_std_0001_0001_1,-0.693,0.0,0.0,-0.0,-0.693,0.0,0.0,-0.0
7387,HHH_b2_07891_000000013_std_0001_0001,-0.611,0.0,0.0,-0.0,-0.611,0.0,0.0,-0.0
7388,HHH_b1_06984_000000017_std_0001_0001_1,-1.264,0.0,0.0,-0.0,-1.264,0.0,0.0,-0.0
7389,HHH_b2_01109_000000126_std_0001_0001,-0.237,0.0,0.0,-0.0,-0.237,0.0,0.0,-0.0
7390,HHH_b1_01565_000000220_std_0001_0001,-1.79,0.0,0.0,-0.0,-1.79,0.0,0.0,-0.0
7391,m_HHH_b2_02873_000000284_std_0001_24_40_H_._HHH_b2_05305_0001_0001_0001,-1.603,0.0,0.0,-0.0,-1.603,0.0,0.0,-0.0
7392,HHH_b1_05779_000000179_std_0001_0001,-1.097,0.0,0.0,-0.0,-1.097,0.0,0.0,-0.0
7393,m_HHH_b1_02376_000000121_std_0001_27_39_H_._HHH_b2_02234_0001_0001_0001,5.463,0.0,0.0,-0.0,5.463,0.0,0.0,-0.0
7394,m_HHH_b2_03924_000000018_std_0001_24_36_H_._HHH_b2_07815_0001_0002_0001_0001,0.458,0.0,0.0,-0.0,0.458,0.0,0.0,-0.0
7395,HHH_b1_08391_000000107_std_0001_0001,-1.279,0.0,0.0,-0.0,-1.279,0.0,0.0,-0.0
7396,m_HHH_b1_01538_000000102_std_0001_41_52_H_._HHH_b2_01022_0001_0001_0001,250.334,0.0,0.0,-0.0,250.334,0.0,0.0,-0.0
7397,HHH_b2_01403_000000158_std_0001_0001,0.718,0.0,0.0,-0.0,0.718,0.0,0.0,-0.0
7398,HHH_b2_05762_000000120_std_0001_0001,-1.442,0.0,0.0,-0.0,-1.442,0.0,0.0,-0.0
7399,HHH_b2_06642_000000173_std_0001_0001,-0.116,0.0,0.0,-0.0,-0.116,0.0,0.0,-0.0
7400,m_HHH_b2_02873_000000284_std_0001_24_40_H_._HHH_b1_01935_0001_0001_0001_0001,7.387,0.0,0.0,-0.0,7.387,0.0,0.0,-0.0
7401,HHH_b2_03701_000000205_std_0001_0001,-0.31,0.0,0.0,-0.0,-0.31,0.0,0.0,-0.0
7402,HHH_b2_05116_000000109_std_0001_0001,0.608,0.0,0.0,-0.0,0.608,0.0,0.0,-0.0
7403,HHH_b2_02678_000000203_std_0001_0001,-1.47,0.0,0.0,-0.0,-1.47,0.0,0.0,-0.0
7404,HHH_b2_02203_000000058_std_0001_0001,0.78,0.0,0.0,-0.0,0.78,0.0,0.0,-0.0
7405,HHH_b2_07494_000000270_std_0001_0001,-2.295,-1.408,0.0,-0.0,-2.295,-1.408,0.0,-0.0
7406,HHH_b1_04936_000000072_std_0001_0001,-0.302,0.0,0.0,-0.0,-0.302,0.0,0.0,-0.0
7407,HHH_b1_06856_000000153_nat_0001_0001,1.62,0.0,0.0,-0.0,1.62,0.0,0.0,-0.0
7408,HHH_b2_07331_000000196_std_0001_0001,32.381,-0.468,0.0,-0.0,32.381,-0.468,0.0,-0.0
7409,HHH_b1_03943_000000179_std_0001_0001,-0.928,0.0,0.0,-0.0,-0.928,0.0,0.0,-0.0
7410,HHH_b1_07749_000000256_std_0001_0001,0.171,0.0,0.0,-0.0,0.171,0.0,0.0,-0.0
7411,m_HHH_b1_00756_000000212_std_0001_2_21_H_._HHH_b1_00719_0001_0001_0001,-0.636,0.0,0.0,-0.0,-0.636,0.0,0.0,-0.0
7412,HHH_b1_01356_000000015_std_0001_0001,1.347,0.0,0.0,-0.0,1.347,0.0,0.0,-0.0
7413,HHH_b1_02893_000000166_std_0001_0001,-0.821,0.0,0.0,-0.0,-0.821,0.0,0.0,-0.0
7414,HHH_b1_00977_000000291_std_0001_0001,1.109,0.0,0.0,-0.0,1.109,0.0,0.0,-0.0
7415,m_HHH_b1_04459_000000247_std_0001_2_16_H_._HHH_b1_01492_0001_0001_0001,-1.606,0.0,0.0,-0.0,-1.606,0.0,0.0,-0.0
7416,HHH_b2_02882_000000149_std_0001_0001,18.498,0.0,0.0,-0.0,18.498,0.0,0.0,-0.0
7417,HHH_b2_01164_000000059_std_0001_0001,1.818,0.0,0.0,-0.0,1.818,0.0,0.0,-0.0
7418,HHH_b2_06404_000000033_std_0001_0001,0.238,0.0,0.0,-0.0,0.238,0.0,0.0,-0.0
7419,HHH_b2_05483_000000297_std_0001_0001,-0.208,0.0,0.0,-0.0,-0.208,0.0,0.0,-0.0
7420,m_HHH_b2_08174_000000191_std_0001_41_56_H_._HHH_b2_02722_0001_0001_0001_0001,-2.004,0.0,0.0,-0.0,-2.004,0.0,0.0,-0.0
7421,HHH_b2_03412_000000070_std_0001_0001,-0.073,0.0,0.0,-0.0,-0.073,0.0,0.0,-0.0
7422,HHH_b1_02771_000000093_std_0001_0001,-1.451,0.0,0.0,-0.0,-1.451,0.0,0.0,-0.0
7423,HHH_b1_07615_000000090_std_0001_0001,-0.276,0.0,0.0,-0.0,-0.276,0.0,0.0,-0.0
7424,HHH_b1_08741_000000294_std_0001_0001,-0.188,0.0,0.0,-0.0,-0.188,0.0,0.0,-0.0
7425,m_HHH_b2_08174_000000191_std_0001_41_56_H_._HHH_b1_05028_0001_0001_0001_0001,-0.968,0.0,0.0,-0.0,-0.968,0.0,0.0,-0.0
7426,HHH_b2_00554_000000223_std_0001_0001,0.411,0.0,0.0,-0.0,0.411,0.0,0.0,-0.0
7427,HHH_b1_07778_000000034_std_0001_0001,39.649,-0.277,0.0,-0.0,39.649,-0.277,0.0,-0.0
7428,HHH_b2_06018_000000227_std_0001_0001,4.686,0.0,0.0,-0.0,4.686,0.0,0.0,-0.0
7429,HHH_b1_06901_000000126_std_0001_0001,-0.903,0.0,0.0,-0.0,-0.903,0.0,0.0,-0.0
7430,m_HHH_b1_06626_000000196_std_0001_23_34_H_._HHH_b2_05899_0001_0001_0001_0001,-2.044,0.0,0.0,-0.0,-2.044,0.0,0.0,-0.0
7431,HHH_b2_05653_000000082_std_0001_0001,-0.267,0.0,0.0,-0.0,-0.267,0.0,0.0,-0.0
7432,HHH_b2_04841_000000120_std_0001_0001,-0.893,0.0,0.0,-0.0,-0.893,0.0,0.0,-0.0
7433,m_HHH_b2_02873_000000284_std_0001_24_40_H_._HHH_b1_00943_0001_0001_0001,2.249,0.0,0.0,-0.0,2.249,0.0,0.0,-0.0
7434,HHH_b1_08429_000000172_std_0001_0001,-1.541,0.0,0.0,-0.0,-1.541,0.0,0.0,-0.0
7435,HHH_b1_01068_000000025_std_0001_0001,2.334,0.0,0.0,-0.0,2.334,0.0,0.0,-0.0
7436,HHH_b2_04231_000000076_std_0001_0001,0.408,0.0,0.0,-0.0,0.408,0.0,0.0,-0.0
7437,HHH_b1_05665_000000038_std_0001_0001,1.655,0.0,0.0,-0.0,1.655,0.0,0.0,-0.0
7438,m_HHH_b1_07169_000000144_std_0001_1_15_H_._HHH_b1_07452_0001_0001_0001_0001,226.845,-0.068,0.0,-0.0,226.845,-0.068,0.0,-0.0
7439,m_HHH_b1_02106_000000193_std_0001_25_36_H_._HHH_b1_05311_0001_0001_0001,-0.793,0.0,0.0,-0.0,-0.793,0.0,0.0,-0.0
7440,HHH_b1_02533_000000290_std_0001_0001,0.961,0.0,0.0,-0.0,0.961,0.0,0.0,-0.0
7441,HHH_b2_07614_000000067_std_0001_0001,-1.456,0.0,0.0,-0.0,-1.456,0.0,0.0,-0.0
7442,HHH_b2_07701_000000193_std_0001_0001,0.507,0.0,0.0,-0.0,0.507,0.0,0.0,-0.0
7443,HHH_b1_04410_000000009_std_0001_0001,-1.078,0.0,0.0,-0.0,-1.078,0.0,0.0,-0.0
7444,HHH_b1_08454_000000193_std_0001_0001,-0.89,0.0,0.0,-0.0,-0.89,0.0,0.0,-0.0
7445,HHH_b1_00142_000000119_std_0001_0001,-0.851,0.0,0.0,-0.0,-0.851,0.0,0.0,-0.0
7446,HHH_b1_07544_000000215_std_0001_0001,0.601,0.0,0.0,-0.0,0.601,0.0,0.0,-0.0
7447,HHH_b1_02583_000000259_std_0001_0001,-0.592,0.0,0.0,-0.0,-0.592,0.0,0.0,-0.0
7448,HHH_b1_05430_000000163_std_0001_0001,-0.234,0.0,0.0,-0.0,-0.234,0.0,0.0,-0.0
7449,HHH_b2_07233_000000067_std_0001_0001,0.061,0.0,0.0,-0.0,0.061,0.0,0.0,-0.0
7450,m_HHH_b2_00301_000000152_std_0001_4_20_H_._HHH_b1_08627_0001_0003_0001_0001,20.531,0.0,0.0,-0.0,20.531,0.0,0.0,-0.0
7451,m_HHH_b1_02106_000000193_std_0001_25_36_H_._HHH_b1_03693_0001_0001_0001,-1.475,0.0,0.0,-0.0,-1.475,0.0,0.0,-0.0
